time,emission,state
0.06907443674075339,3.1304615488496466,4
0.5327990920058232,2.2486853114653145,4
0.07330099878975051,3.7221990319882927,4
0.16678910586074183,0.7235002103604309,3
0.2202280790582525,3.369633811604755,1
0.07208318778369989,2.0647301614418248,1
0.15425991087402288,1.8150805517079927,2
0.5786404014567401,3.033555858051267,2
0.05663247397944934,4.309853052599335,0
0.11893251974090556,2.7409947613347154,3
0.09557187109123538,2.712605460080487,3
0.07289154547983577,2.8288074304947055,3
0.18199997900277665,1.53503366534559,1
0.3936470130198586,2.6700087032019977,4
0.023582412843741993,2.3761729622974093,4
0.2058637986262026,3.686909439807792,4
0.21733248532163532,1.0425332438023325,1
0.3205441448298648,1.0905124444131873,4
0.204038786808206,2.105068312364354,4
0.45002025466070894,3.505430200893499,4
0.023322001275989726,3.452827447777935,4
0.2853185532348633,3.284438323685575,4
0.028527925500817782,2.8820232608087415,4
0.07108560637913827,3.4417456330183995,4
0.026131328875425436,3.003201534584116,4
0.35673898044363056,1.8299456251032489,1
0.16001431768855418,2.072957349970018,1
0.03465625412915667,2.222008323681454,1
0.09068631533591255,3.0472095771052556,1
0.03306686873379516,1.9169521118434671,1
0.2930425753367212,2.923038369603124,3
0.5876489016810118,3.8384752706684906,3
0.07647330188998712,2.025833477385479,3
0.19384287856513632,4.438154633670203,3
0.0938523696908349,2.0345226617912986,3
0.029059992316073046,3.5088789319367297,3
0.6865223658460412,1.288588839477543,4
0.02801397575832894,1.5520948228267077,4
0.14850299215764567,1.574819441215671,4
0.14308844511929136,2.51029042138798,3
0.06438359345860731,2.3287189804440125,0
0.1021306529813618,3.801508730701271,0
0.2483971231255964,3.0931446830539597,0
0.3815578266484713,1.7918417989592479,3
0.07005906168352748,3.1949077040252583,3
0.09736057901485067,5.821233750891317,3
0.0020296446231461924,2.16085560669732,3
0.1793527498047168,2.49386494941861,4
0.03157551676844031,2.370347451526437,4
0.009790131247175997,3.4985164372704913,4
0.06964046787847199,4.0382777578679905,4
0.006725501502078216,2.2042894887319946,4
0.09989302907255536,4.164182729723139,4
0.022796338660172173,4.988677125776022,4
0.06194774555357681,3.5342629113875597,4
0.017627236352231967,3.7486867692734807,4
0.12524113158199768,3.3747831557366887,4
0.03497692402032665,3.3200677312632174,4
0.020035010069208364,4.512086856237296,4
0.15425909205512475,1.085121069104689,1
0.5650147866499272,2.39337762682134,1
0.02319896820377222,2.232467158494225,1
0.005512378057418421,3.2737360193552885,1
0.06464651239117192,0.8209366346712372,1
0.1838074485020254,1.1507557396313484,1
0.1405340299742923,1.825162253991751,1
0.21783181911463748,2.738097467690656,4
0.41903895451863793,1.540159271701433,1
0.19549356695916542,2.204953517402891,1
0.4012989090342394,2.515096720148666,3
0.007629603305762821,3.3389244372974956,3
0.015444932367512688,3.0866275396312255,3
0.025538491578521588,3.118037302800883,3
0.15129666342037718,2.8707840314060236,3
0.15509588923687478,4.209046273600373,3
0.11326690362704236,2.9158223219467985,3
0.27212533164470787,-0.2778339375717147,2
0.08626189227162762,3.1033711651362603,1
0.12539146472604112,3.5661940135406236,3
0.005628960555245561,2.492240460286643,3
0.308643408544533,3.6506450577550957,3
0.2460145929665066,3.4347390843159666,3
0.03252542715208948,2.553943576834638,3
0.007794750406240968,3.331870701906102,3
0.004848207823200337,3.1800979019121405,3
0.06209771306189938,3.063117099496865,3
0.2112716854553827,2.517728890290345,2
0.23797244957224647,1.296008316948527,1
0.012375277345268146,1.971552411665507,1
0.1749784215491032,2.716079372464134,0
0.048432841447619564,2.3876576689504523,0
0.030838791444196066,3.550137465505758,0
0.13442683391297,2.9829180811068174,0
0.13392742952333617,2.9354174286233423,3
0.09826507082760627,3.936812679867826,3
0.09870919447786902,3.7365592978758424,0
0.09906095119462159,3.8528652582887215,0
0.2292898023213323,3.374867651182247,2
0.1262434739103563,4.651977945522536,2
0.11076957433194433,1.661821036886761,2
0.15529356466353444,0.9629383270524698,2
0.06601342900902539,2.029458487509847,2
0.07783275137944545,2.8422105733162484,2
0.2845702793417716,2.5870637517195445,4
0.09043390653527471,3.012381096771644,4
0.1478640148029684,5.103393905260214,4
0.22154374421709666,3.0079238280540546,4
0.04759786121974592,2.0301062041841784,4
0.0031807591395233105,2.5136676207766357,4
0.004857990485391246,3.101555923693815,4
0.0687203802361431,2.671201805580994,4
0.11594676272229341,2.550201057227585,4
0.07286843315622735,3.4703686349127008,4
0.08782600212616412,1.9504690523224366,2
0.26100881851100993,3.628134867943902,2
0.06103495208054618,2.437226783533948,1
0.07497402893257195,2.0433380600474242,4
0.1421248232979246,4.85191222606027,4
0.5822588517676959,3.3809788247014816,0
0.014444934589322368,2.582767648274632,0
0.07126443902328333,3.503389591619631,0
0.2547338998437444,1.8710018614565092,0
0.10513093871992425,3.036573650693976,4
0.12080331411267144,1.6158139307893615,4
0.096887014653784,0.4339243168744762,1
0.22680213973313093,1.7429004566178912,1
0.18950343714855625,2.0895389327378493,1
0.016911574149477533,2.338000107926898,1
0.016054401061005048,3.062786150554972,1
0.03643594775932648,1.7931948380220064,1
0.6260642847201353,4.452856758072487,4
0.1627449011527357,1.4291164737138478,1
0.4010919178767644,1.3646910732048374,4
0.010249723885113287,2.6637097608038327,4
0.06520071159491402,2.9252349719861224,4
0.056330921116546785,4.343702312003889,4
0.07803572463967767,3.0976588556708156,4
0.16336291994622096,2.5736843854421596,4
0.16155502600835994,4.328632036693122,3
0.13717579587259213,2.5533096327315614,3
0.04091496477802284,3.025270017192087,3
0.3113269542302034,4.150426924527025,3
0.2366878027931748,4.058287587640328,0
0.12422712122375278,2.9704333538729175,0
0.004606988867231375,2.220279447358651,0
0.02987449625463186,4.262270952260242,0
0.38393585936738556,1.447732319044277,0
0.254482143627336,3.9379763252123303,0
0.0764430110104915,3.3449142804811416,0
0.10464349685389886,3.2340095138364036,0
0.19340328046057242,4.227634149260491,0
0.2587491131812104,1.6925993384220037,0
0.12885987032898763,5.333734203341461,0
0.05376174280142311,4.58508908175563,0
0.004239431592847298,1.350869815848403,0
0.026316837338033267,3.5121303385176805,0
0.08620399731404464,3.1414483139024263,0
0.05746763680696313,3.5233984103348757,0
0.12647534743195152,1.963748485531561,2
0.07771157706638918,2.9761766501418028,2
0.00654838462749688,1.6495401091674013,2
0.33589639350436884,3.3940429962140275,0
0.006868681766483198,2.6849713252424716,0
0.19766633075742118,1.5635018139774042,3
0.1524757219477686,5.1441184118699,4
0.05392163181176345,2.924637206993223,4
0.2923153269220098,2.033817191418488,2
0.12581067370892907,2.4071399163686613,2
0.04744966580453228,1.3660148086269934,4
0.05175891133540112,1.8654896443383193,4
0.0198265383419756,2.5921044552826156,4
0.0009754034745279177,3.2094317846150013,4
0.08637847850657887,3.460967195322085,4
0.032660750638969706,2.144528646131898,4
0.1302477164417454,3.6928709620739504,4
0.0656158125220783,3.640299513004879,4
0.22567944420323163,3.8104500580716834,3
0.09321467903821634,1.7168433091403794,3
0.00755663734389025,5.527018732518689,3
0.0011138016773447835,3.897991969394833,3
0.1404796083243118,5.1633183383842285,0
0.0036004874973394035,3.605671988884957,0
0.05774508273708212,1.4636035402789038,0
0.06831499691678436,2.783045259697277,0
0.2973274470401637,3.265209992889798,4
0.12248951861128395,3.1165205874543456,3
0.35309214586252385,2.045732475370638,1
0.010771547109816147,2.123500750516408,1
0.009899444205498148,2.3369968501527993,1
0.002610080983000808,3.0587200469476463,1
0.3928941264142832,1.004905225714665,4
0.2733424802399534,3.8081261090380227,4
0.03205612451715978,4.120683177198656,4
0.067328727712347,2.958250970715252,4
0.10322468074534162,4.497751516887877,4
0.2221122484861862,3.9909991308928516,0
0.07579653033956749,3.1174368977733034,0
0.4598063771097751,0.5804100119003932,1
0.11319593679654742,1.387781578358161,1
0.12673911776620952,2.7482946160211172,2
0.13581269506813143,1.9239766469326267,4
0.23279063885297482,2.0829338097206995,1
0.031445988586637774,3.742866739449214,2
0.20772739089765332,0.5021399794133612,2
0.2803209093104284,3.262292095534651,0
0.0005146422347101368,5.068765701959286,0
0.07105071391340473,3.8799789165425085,0
0.25224915576476975,2.911675542576389,0
0.04055064703460328,3.9518162001760246,0
0.3837016448526586,2.986236431205581,0
0.0800671294484577,3.6555034777273225,0
1.0614988667865102,2.4891192981202783,0
0.0070195570105777046,2.721606394902282,0
0.2417273163086764,3.788034206397788,0
0.05095467677591084,2.2865959534859908,0
0.018518095879303642,3.9429262985919165,0
