time,emission
0.017806483665086928,3.0950554856725336
0.11373961515326612,3.6144364176065498
0.1618175856411268,3.122637197412229
0.25666459721061624,3.9018495405471296
0.2828584737859239,3.007680787078414
0.3312302783383048,3.168039533594899
0.3692765220387961,3.484253707579496
0.5604144697334799,3.326571770243665
0.6686195751212742,2.917432688593383
0.8579750340784082,3.0391038690313033
0.9368448833574561,3.215311483108222
0.9460711809676705,3.057379045232109
1.2256224353734249,3.436574367556815
1.3305193384951268,4.614926316040443
1.4094378672012429,4.7731038009314535
1.4538749856720161,4.759300177408545
1.7056615742531158,5.002124927273025
1.7068773870958105,4.405298833896781
1.75039372388044,4.624960648573015
1.838190497100383,4.629371532304912
2.0134233529952597,3.3558759579383093
2.1203696683045874,3.2256001075641665
2.2623294272307986,3.540478494733915
2.4421897496648874,3.2753646954385847
2.5632222217782834,3.5342871060212615
2.7564898260214674,3.211964636271205
2.8137970603951583,3.5713118318773667
2.9673932161226433,4.078788714317365
3.1652691536953355,2.9074397649188257
3.271899744095446,3.529119769240415
3.277313753901499,3.550304485547346
3.5358596272637883,3.711755840774757
3.7980032223110562,4.557973517869756
3.8051671769514828,4.044107762149471
3.836427164285282,4.632727645755468
3.8778804416095185,3.1160094426474267
4.0345600914777044,2.676022360195131
4.361186611956089,4.2174015549647175
4.516869455282813,4.738141321223201
4.568532510202904,4.068605015663515
4.655384212288075,4.7048486721388665
4.776545708286646,4.624685046946293
4.846684979468077,4.1551495700655225
4.932745723744446,4.776347169382824
4.98961500912137,4.513029046983242
5.0104236600251095,4.4424178902641565
5.013109740223048,4.169589793654717
5.322487676293127,5.0350564265561975
5.376885882723228,4.7235095299306025
5.588466214226546,4.639197252567784
5.7536477845648095,3.3448582174982247
5.910992451037001,4.300072529042172
6.1372445094598485,3.898548210298518
6.623310768106781,4.620820816700765
6.691370180767669,4.681995304126707
6.7548463530551945,5.058415292161455
6.91326700387454,4.182606127971986
6.975467139825817,4.105777280620089
7.094274451673316,3.870494497967602
7.150297341121178,3.173577906443359
7.265592557372415,3.6664136799652094
7.296471377040792,3.1248678252283018
7.316588337116594,2.922176593072454
7.321107189502721,2.7667808951103035
7.42935027654546,3.6949128793090416
7.770824469696627,3.9502167022990915
8.389933374250429,3.8103558910250976
8.458889152069187,3.5386056468703146
8.536022981485589,3.2210679639168673
