time,emission
0.0566795422396794,4.50522016782088
0.07096113077652573,2.3592512388231093
0.03934011626901404,1.83351792488609
0.2143362656283906,4.7487588505293665
0.18597920223847159,2.970557321283369
0.08534549692172351,4.503584984278703
0.27526967400718316,3.206839864441111
0.07886539807725139,4.0084333496062285
0.0033817956807316385,1.9469986632640965
0.08772634595759923,3.9569420152481003
0.11007015172759753,3.536663871867946
0.09104010348634071,3.131394186924978
0.010761160251087806,0.9369157095923457
0.08464435364083667,0.9493057572935908
0.09542677274054365,3.2778584319239537
0.005070290221593721,1.9011100210643477
0.1897809874970688,1.2751964319746802
0.09400765202209165,3.765403435847395
0.23031467761760271,5.754946336399206
0.11235683073270523,2.5279773217270005
0.047918459393927755,5.081913290927325
0.15929483821196208,5.777477634894738
0.040622225136708115,4.121080098536856
0.04271878360849276,2.8703680910974994
0.05862266330080088,5.377618719875992
0.007562287110921091,6.792364811527486
0.01058087328848551,1.7635322051951945
0.09435257746142554,3.847374928136341
0.11005412416450128,0.5789612313957462
0.02884869279634096,3.8821759817455623
0.06410928612384786,5.649388358407707
0.291864469136637,2.0008080255953553
0.06102658477119743,4.451342000198331
0.001978471257278981,3.105887937841904
0.06310675324447983,-0.28081218209233727
0.1354974321723804,4.542674067898422
0.4025332050061464,6.742538361018251
0.38619798081946766,1.1664691753050156
0.030627238819290803,3.6213634953378357
0.13976370421687048,2.978820729831668
0.27723856052062545,4.5022869093417865
0.4176918049950539,4.142230300792578
0.17784605944115156,1.6655293765398813
0.07329332293675489,0.22088825480985275
0.25553005839481224,3.8408089379102286
0.3615195221748729,1.332517494462362
0.0983022156479778,1.068255813634605
0.2581678106828617,3.327865034176234
0.007269555533384711,2.5990370858144116
0.23467854178886724,1.912235201479699
0.21185154703647593,3.357202556667853
0.0566484100138659,4.829330594211326
0.008721691136539998,6.482976476486896
0.1580312796389557,2.2136318867804143
0.006930597373932447,3.558310374596099
0.1556692704437957,7.952953382202166
0.08353767637060527,0.2559353472835375
0.007378240263467875,0.6952015780611016
0.8809591631991084,1.0060166424549015
0.03837015393797459,5.051722735261389
0.054541796397804494,5.757695584255712
0.15094280998871865,-0.5238530522602853
0.001425278071098349,2.6960645282237166
0.24753835124196147,0.394281998310571
0.33511843135466124,-1.902225276689907
0.019380971632751254,2.7440962088925955
0.15853150665556934,1.933923077603223
0.1362183084147026,4.302763685546526
0.27616536993023133,-0.43904149372229595
0.18597545153972955,5.682947323686288
0.2506459328365887,2.003394491160106
0.3924900258059102,3.065334964063263
0.013735480769100115,2.227752533211337
0.08639242440456046,4.893362865658762
0.004067122492914956,2.4573415106662324
0.024578513065289395,1.908287308253561
0.07482473385675456,2.2415940198577795
0.016568779445613285,2.854035025592749
0.023170083126974928,3.8089524919475695
0.07560098521881155,4.918805196382954
0.4335735765647618,2.2475887989400194
0.18442472733549012,1.1345537986652277
0.344451891984945,3.473091934062982
0.23074629930411555,3.6142882364727904
0.23628828999288568,-0.2585791810161866
0.18372268545729364,2.0814511198855343
0.002743589225342525,-0.8353561732711308
0.3137261317592037,5.467478092525054
0.03703477101596147,1.0506635537009408
0.041375149086690564,4.96485959925845
0.03521253181020748,-0.7410977236927634
0.12650579415791516,0.4919068429343718
0.1388727670399088,2.00589122997767
0.05728809302703179,1.7911709652804397
0.04282873885336195,3.7371031841827596
0.02793997585945425,3.98203573992779
0.09286282254933462,3.4354411191245453
0.03140146999041637,6.6326040678157
0.4470362271296588,4.30432086667059
0.14082391774773584,4.6399761650444535
0.6631609696211387,4.190870926346941
0.1367139515176183,3.794718894377483
0.22209449476184498,-1.809406055298321
0.0825984749750565,6.228452852795149
0.11605809322931683,1.1173799863212306
0.09797851700027016,3.38120433966071
0.0023971632059819666,2.261644961613495
0.001051144986837821,-0.5105039049349398
0.07431249378388324,6.765782532112793
0.018079433470914456,3.1385821336239896
0.05271933445334687,1.9186430594839576
0.020425304170784166,2.7866214961617914
0.05003311006379969,4.318565520876392
0.2517334394151242,2.8878006331447734
0.11374212488739391,2.281340113295822
0.3390384602192446,6.644633189885983
0.03228591324020642,3.1816209938656277
0.041768504461125754,0.6284271519408666
0.016119771709364326,3.9479596250407973
0.15633829639754207,3.7711552698286166
0.3267992403822557,3.944314925752406
0.11533772944366154,4.120746531486814
0.2927024520008069,2.5854237006174388
0.11568170733765812,-0.018359289310383886
0.03492850374841512,-0.7170165404847975
0.08587611590950923,1.8836181206429585
0.10050289979636154,-4.036244910484371
0.6609868646838458,1.4085850960132633
0.09192868718763951,5.148412890007622
0.007466807831939903,4.595839699348678
0.002095086579279889,7.2518972308582015
0.07102120556896267,8.332766300948611
0.1540221758152988,3.429387993087883
0.008129228413140113,2.5212879138487754
0.1144311973908752,2.662562940764536
0.26990617885951834,2.7352829004735812
0.003604580174438195,4.41814919398236
0.06526817390621803,7.713540816755389
0.0030364281503832166,4.614790732388078
0.08533668189614999,1.3336870399067373
0.2015304300881684,1.041110176737467
0.16951696808381705,5.599067980978266
0.12640797714871807,-1.2786333656202862
0.11098096920164655,4.585474017409447
0.01056269686042048,2.1845758454164885
0.11679513436397862,4.212547372095096
0.006891382951603372,4.338311172337185
0.011923861475614465,3.652383595498588
0.1425308232727157,6.087659569181209
0.1500250066727527,2.472388697679786
0.06605554619725135,2.9829569062991093
0.050737083177112306,4.361591905913286
0.1964602977851324,2.617651682491619
0.12379400419039326,1.3408972212016192
0.005428340641107623,2.833704456807077
0.075101102618428,4.81048755229128
0.09134223363719857,0.8891449125519495
0.17443529138336858,4.464152387726045
0.05518599320794737,1.4785652382044652
0.06278874410664181,4.301353696425498
0.06269957238777234,0.8696425184239975
0.10378784298361649,0.3556383575902209
0.15182502904107953,2.8255943707140396
0.014240980851614245,2.765370268461876
0.005171361126860447,3.0411047748497713
0.05734418376777421,2.8046771656966274
0.01847708484992353,3.185704297441651
0.1350362133540523,0.44207282123968694
0.07319920699482234,5.0622551924759875
0.06826046664959512,4.747411015536795
0.054773869515018225,5.540060015465029
0.02441534662074833,0.18010622813631016
0.477941214372802,5.583652602452402
0.13777506116045482,2.9371922934505847
0.1188869998570159,2.764646442602851
0.056129594625097194,2.6024145825859457
0.034162322159587956,1.1668468121014057
0.240880673489148,5.165457362011775
0.16850080286050312,5.433040935637191
0.19714469289730516,6.931977685357859
0.27853843891725094,3.713534761298857
0.014517796970181615,5.056100921565505
0.022569985116736663,1.2923862753031028
0.16412845725430428,1.8296947459364903
0.03654899756061134,1.3012112422852917
0.07229170993998027,1.1124358291647207
0.23843575455138583,-0.23532636433863896
0.08840647244939039,1.283177105186372
0.10498665474661738,6.034545682069496
0.13844329417844417,3.6099607608559916
0.057973132195174464,3.325757063818407
0.12297472478821321,3.4638899496277196
0.04730360505766672,5.407989436002208
0.11471432009331797,1.8717539208022924
0.10052573430769766,3.7722489018009897
0.03837958674520305,2.567074905480974
0.0639416866423383,0.1475291897433002
0.34659120333961485,1.4414407946845997
0.06817182908490581,2.1294226559289586
0.1121548010344592,5.100275468958927
0.09399022436610707,3.263500833209058
0.5451080477453587,0.263116323032627
0.10416800274357013,6.778610181686435
0.24776162439786067,5.023040695974176
0.022900409436449432,4.566375875650786
0.233149766738577,3.952303255175722
0.10536113892511886,4.889554442623828
0.04634224656984856,1.5698008434409862
0.06521335774536076,1.6522226894592602
0.14160219600745377,4.662416072959253
0.27577923199295407,5.2233084958293095
0.1678212367109314,2.9831714015195683
0.2475780389481817,3.455377755344031
0.054339484848556524,6.8185704552901925
0.016591862474851518,3.1514347659731534
0.0003484574480525743,4.9176761899736405
0.23278494550062095,4.988243783332356
0.31397579494974365,2.274585892441912
0.23952438330598497,4.08529608894819
0.020729610315511095,9.163462166526372
0.014865047088948109,5.179276759087861
0.1805431422129703,5.492043828959048
0.10671137175915349,3.9055920738757592
0.21886495133742304,1.5186879144118768
0.28328016787030347,2.25264145826074
0.1427528578159997,4.091646922742873
0.17346883631947219,4.525756389760762
0.039032134376615416,7.956088179305745
0.11334752547497332,5.305267948045248
0.058773942932967393,3.1820043760551844
0.09181189815893348,5.1732677457197385
0.14714415242452586,5.775536920652795
0.21885403336955606,6.178322767598984
0.01897229272352533,4.821261192248707
0.10351766072636315,-0.5201259505699616
0.7954133998079668,3.3639871111544632
0.019116671633838605,0.855182777272641
0.12026867700072756,1.2151101771293782
0.02028127485400333,3.6184748205031685
0.01445408809603754,3.1320812612084428
0.01165925014741995,1.166889909406611
0.1785648488712172,1.4713425295340923
0.295398693807713,2.6074363147013435
0.30028544942188146,-0.19381967846970616
0.04250346642982644,0.6614844950309735
0.22165662097895664,0.22305970634469485
0.03608271716030396,4.355790876531137
0.036240803630144564,6.121593891192204
0.20384315011638096,4.55452021244386
0.1332902799248253,2.0177996402726848
0.05362293855556707,0.8619746712816643
0.07407093011165841,-3.081849910321608
0.1745944968168925,2.3106430695703257
0.17739310969462332,3.2471768507342937
0.5078926820522691,-0.7351454180558141
0.05806423315958949,5.635106817063318
0.1475983978753909,1.0604028866310569
0.1644174785353034,3.624957805585442
0.07431801417693207,3.6593479703121847
0.05957332477069083,4.892785799575348
0.037356444881532315,2.5929954537273874
0.06496480772163163,3.833224946160118
0.4496022010150535,4.216183284776984
0.5818196750332204,1.3189641443491436
