time,emission
0.05979899731766625,2.6138680862632873
0.17318636326972167,3.507845807049276
0.22090991497762114,2.009225785019564
0.2987641536549735,3.083618386012369
0.009473198204662242,2.2894812708698673
0.028804782969153276,3.5823850124316694
0.2559349470201751,2.464293019368764
0.06466288487088134,2.6266856378802266
0.09796602113231134,3.3474968958666187
0.20036078053480924,3.766672758323759
0.03551452030861426,2.8251870577391913
0.39567044161279746,2.6521149243431728
0.21672807732771246,2.7753957546710186
0.18304674777521784,0.5624928238956831
0.12858771759599638,2.5440926858712207
0.02053620016932766,3.8686411634902904
0.023418293842763577,4.049801513349779
0.07368037632300471,4.208154928222873
0.033841291031501686,4.380163248929914
0.08887777064106922,3.5718192530042936
0.2578577293771153,4.019315331183338
0.0038747084168706592,3.1344088029449244
0.5603307691023983,3.4683366176827017
0.03351838969252149,2.576045051060792
0.05825650888475295,2.395656819730011
0.07432745278081707,2.3710776009354477
0.08269380078210418,2.895457062021859
0.07026048336831768,3.0152215191579477
0.13323269485095,2.3231654824197765
0.008018331118366214,3.169734145295332
0.010003376066196988,2.7137961489118196
0.055585182550449024,2.5975584978881194
0.11296448860037767,2.5591633842432735
0.13989893876069268,3.2869389214278133
0.14086663853400944,3.682633708209038
0.05642423263900316,2.4275020026704146
0.11471614178610082,2.6630036298585535
0.10774902757523602,2.5051768239974836
0.42439464302010094,3.5548983942860595
0.14308574804923518,3.4992668029195046
0.004145197413963867,3.611072656419474
0.051437353563252575,4.9133076198919055
0.14740747683816238,3.3775291146273303
0.05913171807422644,3.955015320200574
0.10180691399924552,4.066984139846301
0.08754098082975191,3.4813989561693903
0.13598340733949554,1.2814274090892261
0.026245029233192302,1.1679576553484536
0.056701133318271174,1.6174213501070291
0.04411447447387417,0.796593742221894
0.004697852262793248,1.4934557077224233
0.0843242180196103,-0.08345701056228605
0.1198753566268375,1.2072868301660564
0.03929549710186803,2.328503005636563
0.3250001462909797,1.1507249319591988
0.05873485336146685,1.5600681525056657
0.15824687234637502,1.3636284368000489
0.023918480823882638,1.4565585252266278
0.15545478906945656,1.5016717448146528
0.29302229625062576,1.1785997025831092
0.237711097278454,0.6528547227228746
0.24008677950006937,0.22881730486632468
0.11946358350224534,2.732083785954026
0.15415681916331184,2.7540908715030947
0.03385346688221604,2.583545730072358
0.19244804725142237,3.3760589296195334
0.04506497611232645,2.5258975013235183
0.031944766704874714,3.513482832991149
0.08537531097669207,3.5809648667493916
0.29087696045165207,2.967475506892532
0.054718846941478064,4.124038481623389
0.010780418266637606,1.336506857941309
0.1741302500829125,1.160744861109292
0.09912278541625558,1.3282285890108005
0.06573031580633674,1.6947188597936582
0.0056738054085075495,1.5218521443006052
0.20313387786403642,3.429016426059029
0.024335459264553834,2.517405653432579
0.05528096478524353,3.0446578057342637
0.0814590979180624,2.047228983519154
